"item","category","company","number_per_case","metric","month","day","amount"
"Southern Comfort","whiskey","Empire",12,"thru","6","4",3
"Southern Comfort","whiskey","Empire",12,"order","6","11",16
"Southern Comfort","whiskey","Empire",12,"oh","6","11",29
"Southern Comfort","whiskey","Empire",12,"thru","6","11",2
"Southern Comfort","whiskey","Empire",12,"order","6","18",NA
"Southern Comfort","whiskey","Empire",12,"oh","6","18",26
"Southern Comfort","whiskey","Empire",12,"thru","6","18",3
"Southern Comfort","whiskey","Empire",12,"order","6","25",1
"Southern Comfort","whiskey","Empire",12,"oh","6","25",34
"Southern Comfort","whiskey","Empire",12,"thru","6","25",NA
"Southern Comfort","whiskey","Empire",12,"order","7","9",3
"Southern Comfort","whiskey","Empire",12,"oh","7","9",26
"Southern Comfort","whiskey","Empire",12,"thru","7","9",11
"Southern Comfort","whiskey","Empire",12,"order","7","16",NA
"Southern Comfort","whiskey","Empire",12,"oh","7","16",27
"Southern Comfort","whiskey","Empire",12,"thru","7","16",NA
"Southern Comfort","whiskey","Empire",12,"order","7","23",NA
"Southern Comfort","whiskey","Empire",12,"oh","7","23",27
"Southern Comfort","whiskey","Empire",12,"thru","7","23",0
"Southern Comfort","whiskey","Empire",12,"order","7","30",NA
"Southern Comfort","whiskey","Empire",12,"oh","7","30",19
"Southern Comfort","whiskey","Empire",12,"thru","7","30",8
"Southern Comfort","whiskey","Empire",12,"order","8","6",NA
"Southern Comfort","whiskey","Empire",12,"oh","8","6",21
"Southern Comfort","whiskey","Empire",12,"thru","8","6",NA
"Southern Comfort","whiskey","Empire",12,"order","8","13",NA
"Southern Comfort","whiskey","Empire",12,"oh","8","13",20
"Southern Comfort","whiskey","Empire",12,"thru","8","13",1
"Southern Comfort","whiskey","Empire",12,"order","8","20",4
"Southern Comfort","whiskey","Empire",12,"oh","8","20",18
"Southern Comfort","whiskey","Empire",12,"thru","8","20",6
"Southern Comfort","whiskey","Empire",12,"order","8","29",0
"Southern Comfort","whiskey","Empire",12,"oh","8","29",21
"Southern Comfort","whiskey","Empire",12,"thru","8","29",NA
"Southern Comfort","whiskey","Empire",12,"order","9","6",NA
"Southern Comfort","whiskey","Empire",12,"oh","9","6",22
"Southern Comfort","whiskey","Empire",12,"thru","9","6",NA
"Southern Comfort","whiskey","Empire",12,"order","9","12",0
"Southern Comfort","whiskey","Empire",12,"oh","9","12",23
"Southern Comfort","whiskey","Empire",12,"thru","9","12",NA
"Southern Comfort","whiskey","Empire",12,"order","9","26",0
"Southern Comfort","whiskey","Empire",12,"oh","9","26",23
"Southern Comfort","whiskey","Empire",12,"thru","9","26",0
"St. Germaine","liqueur","Southern",6,"oh","leftover","2022",14
"St. Germaine","liqueur","Southern",6,"opening","order","2023",0
"St. Germaine","liqueur","Southern",6,"oh","4","30",12
"St. Germaine","liqueur","Southern",6,"thru","4","30",2
"St. Germaine","liqueur","Southern",6,"order","5","7",NA
"St. Germaine","liqueur","Southern",6,"oh","5","7",10
"St. Germaine","liqueur","Southern",6,"thru","5","7",2
"St. Germaine","liqueur","Southern",6,"order","5","14",NA
"St. Germaine","liqueur","Southern",6,"oh","5","14",10
"St. Germaine","liqueur","Southern",6,"thru","5","14",0
"St. Germaine","liqueur","Southern",6,"order","5","21",NA
"St. Germaine","liqueur","Southern",6,"oh","5","21",21
"St. Germaine","liqueur","Southern",6,"thru","5","21",NA
"St. Germaine","liqueur","Southern",6,"order","5","28",2
"St. Germaine","liqueur","Southern",6,"oh","5","28",22
"St. Germaine","liqueur","Southern",6,"thru","5","28",1
"St. Germaine","liqueur","Southern",6,"order","6","4",NA
"St. Germaine","liqueur","Southern",6,"oh","6","4",19
"St. Germaine","liqueur","Southern",6,"thru","6","4",3
"St. Germaine","liqueur","Southern",6,"order","6","11",3
"St. Germaine","liqueur","Southern",6,"oh","6","11",21
"St. Germaine","liqueur","Southern",6,"thru","6","11",1
"St. Germaine","liqueur","Southern",6,"order","6","18",NA
"St. Germaine","liqueur","Southern",6,"oh","6","18",17
"St. Germaine","liqueur","Southern",6,"thru","6","18",4
"St. Germaine","liqueur","Southern",6,"order","6","25",3
"St. Germaine","liqueur","Southern",6,"oh","6","25",18
"St. Germaine","liqueur","Southern",6,"thru","6","25",2
"St. Germaine","liqueur","Southern",6,"order","7","9",1
"St. Germaine","liqueur","Southern",6,"oh","7","9",19
"St. Germaine","liqueur","Southern",6,"thru","7","9",0
"St. Germaine","liqueur","Southern",6,"order","7","16",NA
"St. Germaine","liqueur","Southern",6,"oh","7","16",17
"St. Germaine","liqueur","Southern",6,"thru","7","16",2
"St. Germaine","liqueur","Southern",6,"order","7","23",NA
"St. Germaine","liqueur","Southern",6,"oh","7","23",19
"St. Germaine","liqueur","Southern",6,"thru","7","23",NA
"St. Germaine","liqueur","Southern",6,"order","7","30",NA
"St. Germaine","liqueur","Southern",6,"oh","7","30",18
"St. Germaine","liqueur","Southern",6,"thru","7","30",1
"St. Germaine","liqueur","Southern",6,"order","8","6",NA
"St. Germaine","liqueur","Southern",6,"oh","8","6",18
"St. Germaine","liqueur","Southern",6,"thru","8","6",0
"St. Germaine","liqueur","Southern",6,"order","8","13",NA
"St. Germaine","liqueur","Southern",6,"oh","8","13",17
"St. Germaine","liqueur","Southern",6,"thru","8","13",1
"St. Germaine","liqueur","Southern",6,"order","8","20",0
"St. Germaine","liqueur","Southern",6,"oh","8","20",17
"St. Germaine","liqueur","Southern",6,"thru","8","20",0
"St. Germaine","liqueur","Southern",6,"order","8","29",0
"St. Germaine","liqueur","Southern",6,"oh","8","29",16
"St. Germaine","liqueur","Southern",6,"thru","8","29",1
"St. Germaine","liqueur","Southern",6,"order","9","6",NA
"St. Germaine","liqueur","Southern",6,"oh","9","6",17
"St. Germaine","liqueur","Southern",6,"thru","9","6",NA
"St. Germaine","liqueur","Southern",6,"order","9","12",0
"St. Germaine","liqueur","Southern",6,"oh","9","12",15
"St. Germaine","liqueur","Southern",6,"thru","9","12",2
"St. Germaine","liqueur","Southern",6,"order","9","26",0
"St. Germaine","liqueur","Southern",6,"oh","9","26",20
"St. Germaine","liqueur","Southern",6,"thru","9","26",NA
"Stoli","vodka","Empire",12,"oh","leftover","2022",23
"Stoli","vodka","Empire",12,"opening","order","2023",2
"Stoli","vodka","Empire",12,"oh","4","30",10
"Stoli","vodka","Empire",12,"thru","4","30",15
"Stoli","vodka","Empire",12,"order","5","7",NA
"Stoli","vodka","Empire",12,"oh","5","7",8
"Stoli","vodka","Empire",12,"thru","5","7",2
"Stoli","vodka","Empire",12,"order","5","14",1
"Stoli","vodka","Empire",12,"oh","5","14",11
"Stoli","vodka","Empire",12,"thru","5","14",NA
"Stoli","vodka","Empire",12,"order","5","21",3
"Stoli","vodka","Empire",12,"oh","5","21",11
"Stoli","vodka","Empire",12,"thru","5","21",3
"Stoli","vodka","Empire",12,"order","5","28",1
"Stoli","vodka","Empire",12,"oh","5","28",5
"Stoli","vodka","Empire",12,"thru","5","28",7
"Stoli","vodka","Empire",12,"order","6","4",NA
"Stoli","vodka","Empire",12,"oh","6","4",4
"Stoli","vodka","Empire",12,"thru","6","4",1
"Stoli","vodka","Empire",12,"order","6","11",16
"Stoli","vodka","Empire",12,"oh","6","11",20
"Stoli","vodka","Empire",12,"thru","6","11",0
"Stoli","vodka","Empire",12,"order","6","18",18
"Stoli","vodka","Empire",12,"oh","6","18",17
"Stoli","vodka","Empire",12,"thru","6","18",21
"Stoli","vodka","Empire",12,"order","6","25",17
"Stoli","vodka","Empire",12,"oh","6","25",36
"Stoli","vodka","Empire",12,"thru","6","25",NA
"Stoli","vodka","Empire",12,"order","7","9",4
"Stoli","vodka","Empire",12,"oh","7","9",33
"Stoli","vodka","Empire",12,"thru","7","9",7
"Stoli","vodka","Empire",12,"order","7","16",NA
"Stoli","vodka","Empire",12,"oh","7","16",31
"Stoli","vodka","Empire",12,"thru","7","16",2
"Stoli","vodka","Empire",12,"order","7","23",NA
"Stoli","vodka","Empire",12,"oh","7","23",29
"Stoli","vodka","Empire",12,"thru","7","23",2
"Stoli","vodka","Empire",12,"order","7","30",NA
"Stoli","vodka","Empire",12,"oh","7","30",29
"Stoli","vodka","Empire",12,"thru","7","30",0
"Stoli","vodka","Empire",12,"order","8","6",NA
"Stoli","vodka","Empire",12,"oh","8","6",9
"Stoli","vodka","Empire",12,"thru","8","6",20
"Stoli","vodka","Empire",12,"order","8","13",NA
"Stoli","vodka","Empire",12,"oh","8","13",24
"Stoli","vodka","Empire",12,"thru","8","13",NA
"Stoli","vodka","Empire",12,"order","8","20",1
"Stoli","vodka","Empire",12,"oh","8","20",13
"Stoli","vodka","Empire",12,"thru","8","20",12
"Stoli","vodka","Empire",12,"order","8","29",0
"Stoli","vodka","Empire",12,"oh","8","29",16
"Stoli","vodka","Empire",12,"thru","8","29",NA
"Stoli","vodka","Empire",12,"order","9","6",NA
"Stoli","vodka","Empire",12,"oh","9","6",1
"Stoli","vodka","Empire",12,"thru","9","6",15
"Stoli","vodka","Empire",12,"order","9","12",0
"Stoli","vodka","Empire",12,"oh","9","12",36
"Stoli","vodka","Empire",12,"thru","9","12",NA
"Stoli","vodka","Empire",12,"order","9","26",0
"Stoli","vodka","Empire",12,"oh","9","26",25
"Stoli","vodka","Empire",12,"thru","9","26",11
"Stoli Blueberry","vodka","Empire",12,"oh","leftover","2022",25
"Stoli Blueberry","vodka","Empire",12,"opening","order","2023",20
"Stoli Blueberry","vodka","Empire",12,"oh","4","30",12
"Stoli Blueberry","vodka","Empire",12,"thru","4","30",33
"Stoli Blueberry","vodka","Empire",12,"order","5","7",NA
"Stoli Blueberry","vodka","Empire",12,"oh","5","7",11
"Stoli Blueberry","vodka","Empire",12,"thru","5","7",1
"Stoli Blueberry","vodka","Empire",12,"order","5","14",82
"Stoli Blueberry","vodka","Empire",12,"oh","5","14",87
"Stoli Blueberry","vodka","Empire",12,"thru","5","14",6
"Stoli Blueberry","vodka","Empire",12,"order","5","21",1
"Stoli Blueberry","vodka","Empire",12,"oh","5","21",74
"Stoli Blueberry","vodka","Empire",12,"thru","5","21",14
"Stoli Blueberry","vodka","Empire",12,"order","5","28",52
"Stoli Blueberry","vodka","Empire",12,"oh","5","28",89
"Stoli Blueberry","vodka","Empire",12,"thru","5","28",37
"Stoli Blueberry","vodka","Empire",12,"order","6","4",NA
"Stoli Blueberry","vodka","Empire",12,"oh","6","4",95
"Stoli Blueberry","vodka","Empire",12,"thru","6","4",NA
"Stoli Blueberry","vodka","Empire",12,"order","6","11",4
"Stoli Blueberry","vodka","Empire",12,"oh","6","11",82
"Stoli Blueberry","vodka","Empire",12,"thru","6","11",17
"Stoli Blueberry","vodka","Empire",12,"order","6","18",NA
"Stoli Blueberry","vodka","Empire",12,"oh","6","18",71
"Stoli Blueberry","vodka","Empire",12,"thru","6","18",11
"Stoli Blueberry","vodka","Empire",12,"order","6","25",2
"Stoli Blueberry","vodka","Empire",12,"oh","6","25",56
"Stoli Blueberry","vodka","Empire",12,"thru","6","25",17
"Stoli Blueberry","vodka","Empire",12,"order","7","9",52
"Stoli Blueberry","vodka","Empire",12,"oh","7","9",81
"Stoli Blueberry","vodka","Empire",12,"thru","7","9",27
"Stoli Blueberry","vodka","Empire",12,"order","7","16",NA
"Stoli Blueberry","vodka","Empire",12,"oh","7","16",71
"Stoli Blueberry","vodka","Empire",12,"thru","7","16",10
"Stoli Blueberry","vodka","Empire",12,"order","7","23",NA
"Stoli Blueberry","vodka","Empire",12,"oh","7","23",50
"Stoli Blueberry","vodka","Empire",12,"thru","7","23",21
"Stoli Blueberry","vodka","Empire",12,"order","7","30",NA
"Stoli Blueberry","vodka","Empire",12,"oh","7","30",41
"Stoli Blueberry","vodka","Empire",12,"thru","7","30",9
"Stoli Blueberry","vodka","Empire",12,"order","8","6",NA
"Stoli Blueberry","vodka","Empire",12,"oh","8","6",5
"Stoli Blueberry","vodka","Empire",12,"thru","8","6",36
"Stoli Blueberry","vodka","Empire",12,"order","8","13",NA
"Stoli Blueberry","vodka","Empire",12,"oh","8","13",0
"Stoli Blueberry","vodka","Empire",12,"thru","8","13",5
"Stoli Blueberry","vodka","Empire",12,"order","8","20",6
"Stoli Blueberry","vodka","Empire",12,"oh","8","20",2
"Stoli Blueberry","vodka","Empire",12,"thru","8","20",4
"Stoli Blueberry","vodka","Empire",12,"order","8","29",0
"Stoli Blueberry","vodka","Empire",12,"oh","8","29",15
"Stoli Blueberry","vodka","Empire",12,"thru","8","29",NA
"Stoli Blueberry","vodka","Empire",12,"order","9","6",17
"Stoli Blueberry","vodka","Empire",12,"oh","9","6",4
"Stoli Blueberry","vodka","Empire",12,"thru","9","6",28
"Stoli Blueberry","vodka","Empire",12,"order","9","12",0
"Stoli Blueberry","vodka","Empire",12,"oh","9","12",36
"Stoli Blueberry","vodka","Empire",12,"thru","9","12",NA
"Stoli Blueberry","vodka","Empire",12,"order","9","26",0
"Stoli Blueberry","vodka","Empire",12,"oh","9","26",21
"Stoli Blueberry","vodka","Empire",12,"thru","9","26",15
"Stoli Orange","vodka","Empire",12,"oh","leftover","2022",17
"Stoli Orange","vodka","Empire",12,"opening","order","2023",37
"Stoli Orange","vodka","Empire",12,"oh","4","30",19
"Stoli Orange","vodka","Empire",12,"thru","4","30",35
"Stoli Orange","vodka","Empire",12,"order","5","7",NA
"Stoli Orange","vodka","Empire",12,"oh","5","7",14
"Stoli Orange","vodka","Empire",12,"thru","5","7",5
"Stoli Orange","vodka","Empire",12,"order","5","14",52
"Stoli Orange","vodka","Empire",12,"oh","5","14",62
"Stoli Orange","vodka","Empire",12,"thru","5","14",4
"Stoli Orange","vodka","Empire",12,"order","5","21",2
"Stoli Orange","vodka","Empire",12,"oh","5","21",58
"Stoli Orange","vodka","Empire",12,"thru","5","21",6
"Stoli Orange","vodka","Empire",12,"order","5","28",49
"Stoli Orange","vodka","Empire",12,"oh","5","28",98
"Stoli Orange","vodka","Empire",12,"thru","5","28",9
"Stoli Orange","vodka","Empire",12,"order","6","4",NA
"Stoli Orange","vodka","Empire",12,"oh","6","4",90
"Stoli Orange","vodka","Empire",12,"thru","6","4",8
"Stoli Orange","vodka","Empire",12,"order","6","11",1
"Stoli Orange","vodka","Empire",12,"oh","6","11",64
"Stoli Orange","vodka","Empire",12,"thru","6","11",27
"Stoli Orange","vodka","Empire",12,"order","6","18",NA
"Stoli Orange","vodka","Empire",12,"oh","6","18",74
"Stoli Orange","vodka","Empire",12,"thru","6","18",NA
"Stoli Orange","vodka","Empire",12,"order","6","25",4
"Stoli Orange","vodka","Empire",12,"oh","6","25",63
"Stoli Orange","vodka","Empire",12,"thru","6","25",15
"Stoli Orange","vodka","Empire",12,"order","7","9",16
"Stoli Orange","vodka","Empire",12,"oh","7","9",47
"Stoli Orange","vodka","Empire",12,"thru","7","9",32
"Stoli Orange","vodka","Empire",12,"order","7","16",NA
"Stoli Orange","vodka","Empire",12,"oh","7","16",39
"Stoli Orange","vodka","Empire",12,"thru","7","16",8
"Stoli Orange","vodka","Empire",12,"order","7","23",NA
"Stoli Orange","vodka","Empire",12,"oh","7","23",23
"Stoli Orange","vodka","Empire",12,"thru","7","23",16
"Stoli Orange","vodka","Empire",12,"order","7","30",NA
"Stoli Orange","vodka","Empire",12,"oh","7","30",21
"Stoli Orange","vodka","Empire",12,"thru","7","30",2
"Stoli Orange","vodka","Empire",12,"order","8","6",NA
"Stoli Orange","vodka","Empire",12,"oh","8","6",16
"Stoli Orange","vodka","Empire",12,"thru","8","6",5
"Stoli Orange","vodka","Empire",12,"order","8","13",NA
"Stoli Orange","vodka","Empire",12,"oh","8","13",6
"Stoli Orange","vodka","Empire",12,"thru","8","13",10
"Stoli Orange","vodka","Empire",12,"order","8","20",6
"Stoli Orange","vodka","Empire",12,"oh","8","20",0
"Stoli Orange","vodka","Empire",12,"thru","8","20",12
"Stoli Orange","vodka","Empire",12,"order","8","29",0
"Stoli Orange","vodka","Empire",12,"oh","8","29",34
"Stoli Orange","vodka","Empire",12,"thru","8","29",NA
"Stoli Orange","vodka","Empire",12,"order","9","6",NA
"Stoli Orange","vodka","Empire",12,"oh","9","6",28
"Stoli Orange","vodka","Empire",12,"thru","9","6",6
"Stoli Orange","vodka","Empire",12,"order","9","12",0
"Stoli Orange","vodka","Empire",12,"oh","9","12",30
"Stoli Orange","vodka","Empire",12,"thru","9","12",NA
"Stoli Orange","vodka","Empire",12,"order","9","26",0
"Stoli Orange","vodka","Empire",12,"oh","9","26",19
"Stoli Orange","vodka","Empire",12,"thru","9","26",11
"Stoli Peach","vodka","Empire",12,"oh","leftover","2022",48
"Stoli Peach","vodka","Empire",12,"opening","order","2023",4
"Stoli Peach","vodka","Empire",12,"oh","4","30",30
"Stoli Peach","vodka","Empire",12,"thru","4","30",22
"Stoli Peach","vodka","Empire",12,"order","5","7",NA
"Stoli Peach","vodka","Empire",12,"oh","5","7",27
"Stoli Peach","vodka","Empire",12,"thru","5","7",3
"Stoli Peach","vodka","Empire",12,"order","5","14",1
"Stoli Peach","vodka","Empire",12,"oh","5","14",26
"Stoli Peach","vodka","Empire",12,"thru","5","14",2
"Stoli Peach","vodka","Empire",12,"order","5","21",2
"Stoli Peach","vodka","Empire",12,"oh","5","21",24
"Stoli Peach","vodka","Empire",12,"thru","5","21",4
"Stoli Peach","vodka","Empire",12,"order","5","28",3
"Stoli Peach","vodka","Empire",12,"oh","5","28",24
"Stoli Peach","vodka","Empire",12,"thru","5","28",3
"Stoli Peach","vodka","Empire",12,"order","6","4",NA
"Stoli Peach","vodka","Empire",12,"oh","6","4",26
"Stoli Peach","vodka","Empire",12,"thru","6","4",NA
"Stoli Peach","vodka","Empire",12,"order","6","11",3
"Stoli Peach","vodka","Empire",12,"oh","6","11",25
"Stoli Peach","vodka","Empire",12,"thru","6","11",4
"Stoli Peach","vodka","Empire",12,"order","6","18",NA
"Stoli Peach","vodka","Empire",12,"oh","6","18",22
"Stoli Peach","vodka","Empire",12,"thru","6","18",3
"Stoli Peach","vodka","Empire",12,"order","6","25",1
"Stoli Peach","vodka","Empire",12,"oh","6","25",18
"Stoli Peach","vodka","Empire",12,"thru","6","25",5
"Stoli Peach","vodka","Empire",12,"order","7","9",18
"Stoli Peach","vodka","Empire",12,"oh","7","9",30
"Stoli Peach","vodka","Empire",12,"thru","7","9",6
"Stoli Peach","vodka","Empire",12,"order","7","16",NA
"Stoli Peach","vodka","Empire",12,"oh","7","16",27
"Stoli Peach","vodka","Empire",12,"thru","7","16",3
"Stoli Peach","vodka","Empire",12,"order","7","23",NA
"Stoli Peach","vodka","Empire",12,"oh","7","23",27
"Stoli Peach","vodka","Empire",12,"thru","7","23",0
"Stoli Peach","vodka","Empire",12,"order","7","30",NA
"Stoli Peach","vodka","Empire",12,"oh","7","30",27
"Stoli Peach","vodka","Empire",12,"thru","7","30",0
"Stoli Peach","vodka","Empire",12,"order","8","6",NA
"Stoli Peach","vodka","Empire",12,"oh","8","6",27
"Stoli Peach","vodka","Empire",12,"thru","8","6",0
"Stoli Peach","vodka","Empire",12,"order","8","13",NA
"Stoli Peach","vodka","Empire",12,"oh","8","13",25
"Stoli Peach","vodka","Empire",12,"thru","8","13",2
"Stoli Peach","vodka","Empire",12,"order","8","20",0
"Stoli Peach","vodka","Empire",12,"oh","8","20",25
"Stoli Peach","vodka","Empire",12,"thru","8","20",0
"Stoli Peach","vodka","Empire",12,"order","8","29",0
"Stoli Peach","vodka","Empire",12,"oh","8","29",18
"Stoli Peach","vodka","Empire",12,"thru","8","29",7
"Stoli Peach","vodka","Empire",12,"order","9","6",NA
"Stoli Peach","vodka","Empire",12,"oh","9","6",17
"Stoli Peach","vodka","Empire",12,"thru","9","6",1
"Stoli Peach","vodka","Empire",12,"order","9","12",0
"Stoli Peach","vodka","Empire",12,"oh","9","12",27
"Stoli Peach","vodka","Empire",12,"thru","9","12",NA
"Stoli Peach","vodka","Empire",12,"order","9","26",0
"Stoli Peach","vodka","Empire",12,"oh","9","26",16
"Stoli Peach","vodka","Empire",12,"thru","9","26",11
"Stoli Raspberry","vodka","Empire",12,"oh","leftover","2022",4
"Stoli Raspberry","vodka","Empire",12,"opening","order","2023",36
"Stoli Raspberry","vodka","Empire",12,"oh","4","30",16
"Stoli Raspberry","vodka","Empire",12,"thru","4","30",24
"Stoli Raspberry","vodka","Empire",12,"order","5","7",NA
"Stoli Raspberry","vodka","Empire",12,"oh","5","7",12
"Stoli Raspberry","vodka","Empire",12,"thru","5","7",4
"Stoli Raspberry","vodka","Empire",12,"order","5","14",83
"Stoli Raspberry","vodka","Empire",12,"oh","5","14",87
"Stoli Raspberry","vodka","Empire",12,"thru","5","14",8
"Stoli Raspberry","vodka","Empire",12,"order","5","21",2
"Stoli Raspberry","vodka","Empire",12,"oh","5","21",81
"Stoli Raspberry","vodka","Empire",12,"thru","5","21",8
"Stoli Raspberry","vodka","Empire",12,"order","5","28",53
"Stoli Raspberry","vodka","Empire",12,"oh","5","28",89
"Stoli Raspberry","vodka","Empire",12,"thru","5","28",45
"Stoli Raspberry","vodka","Empire",12,"order","6","4",NA
"Stoli Raspberry","vodka","Empire",12,"oh","6","4",111
"Stoli Raspberry","vodka","Empire",12,"thru","6","4",NA
"Stoli Raspberry","vodka","Empire",12,"order","6","11",4
"Stoli Raspberry","vodka","Empire",12,"oh","6","11",87
"Stoli Raspberry","vodka","Empire",12,"thru","6","11",28
"Stoli Raspberry","vodka","Empire",12,"order","6","18",NA
"Stoli Raspberry","vodka","Empire",12,"oh","6","18",94
"Stoli Raspberry","vodka","Empire",12,"thru","6","18",NA
"Stoli Raspberry","vodka","Empire",12,"order","6","25",3
"Stoli Raspberry","vodka","Empire",12,"oh","6","25",81
"Stoli Raspberry","vodka","Empire",12,"thru","6","25",16
"Stoli Raspberry","vodka","Empire",12,"order","7","9",19
"Stoli Raspberry","vodka","Empire",12,"oh","7","9",81
"Stoli Raspberry","vodka","Empire",12,"thru","7","9",19
"Stoli Raspberry","vodka","Empire",12,"order","7","16",NA
"Stoli Raspberry","vodka","Empire",12,"oh","7","16",75
"Stoli Raspberry","vodka","Empire",12,"thru","7","16",6
"Stoli Raspberry","vodka","Empire",12,"order","7","23",NA
"Stoli Raspberry","vodka","Empire",12,"oh","7","23",57
"Stoli Raspberry","vodka","Empire",12,"thru","7","23",18
"Stoli Raspberry","vodka","Empire",12,"order","7","30",NA
"Stoli Raspberry","vodka","Empire",12,"oh","7","30",56
"Stoli Raspberry","vodka","Empire",12,"thru","7","30",1
"Stoli Raspberry","vodka","Empire",12,"order","8","6",NA
"Stoli Raspberry","vodka","Empire",12,"oh","8","6",37
"Stoli Raspberry","vodka","Empire",12,"thru","8","6",19
"Stoli Raspberry","vodka","Empire",12,"order","8","13",NA
"Stoli Raspberry","vodka","Empire",12,"oh","8","13",23
"Stoli Raspberry","vodka","Empire",12,"thru","8","13",14
"Stoli Raspberry","vodka","Empire",12,"order","8","20",0
"Stoli Raspberry","vodka","Empire",12,"oh","8","20",23
"Stoli Raspberry","vodka","Empire",12,"thru","8","20",0
"Stoli Raspberry","vodka","Empire",12,"order","8","29",0
"Stoli Raspberry","vodka","Empire",12,"oh","8","29",22
"Stoli Raspberry","vodka","Empire",12,"thru","8","29",1
"Stoli Raspberry","vodka","Empire",12,"order","9","6",NA
"Stoli Raspberry","vodka","Empire",12,"oh","9","6",4
"Stoli Raspberry","vodka","Empire",12,"thru","9","6",18
"Stoli Raspberry","vodka","Empire",12,"order","9","12",0
"Stoli Raspberry","vodka","Empire",12,"oh","9","12",13
"Stoli Raspberry","vodka","Empire",12,"thru","9","12",NA
"Stoli Raspberry","vodka","Empire",12,"order","9","26",0
"Stoli Raspberry","vodka","Empire",12,"oh","9","26",2
"Stoli Raspberry","vodka","Empire",12,"thru","9","26",11
"Sweet Vermouth","fortified wine","Empire",12,"oh","leftover","2022",18
"Sweet Vermouth","fortified wine","Empire",12,"opening","order","2023",0
"Sweet Vermouth","fortified wine","Empire",12,"oh","4","30",20
"Sweet Vermouth","fortified wine","Empire",12,"thru","4","30",NA
"Sweet Vermouth","fortified wine","Empire",12,"order","5","7",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","5","7",19
"Sweet Vermouth","fortified wine","Empire",12,"thru","5","7",1
"Sweet Vermouth","fortified wine","Empire",12,"order","5","14",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","5","14",20
"Sweet Vermouth","fortified wine","Empire",12,"thru","5","14",NA
"Sweet Vermouth","fortified wine","Empire",12,"order","5","21",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","5","21",18
"Sweet Vermouth","fortified wine","Empire",12,"thru","5","21",2
"Sweet Vermouth","fortified wine","Empire",12,"order","5","28",0
"Sweet Vermouth","fortified wine","Empire",12,"oh","5","28",19
"Sweet Vermouth","fortified wine","Empire",12,"thru","5","28",NA
"Sweet Vermouth","fortified wine","Empire",12,"order","6","4",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","6","4",16
"Sweet Vermouth","fortified wine","Empire",12,"thru","6","4",3
"Sweet Vermouth","fortified wine","Empire",12,"order","6","11",4
"Sweet Vermouth","fortified wine","Empire",12,"oh","6","11",16
"Sweet Vermouth","fortified wine","Empire",12,"thru","6","11",4
"Sweet Vermouth","fortified wine","Empire",12,"order","6","18",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","6","18",16
"Sweet Vermouth","fortified wine","Empire",12,"thru","6","18",0
"Sweet Vermouth","fortified wine","Empire",12,"order","6","25",4
"Sweet Vermouth","fortified wine","Empire",12,"oh","6","25",17
"Sweet Vermouth","fortified wine","Empire",12,"thru","6","25",3
"Sweet Vermouth","fortified wine","Empire",12,"order","7","9",1
"Sweet Vermouth","fortified wine","Empire",12,"oh","7","9",16
"Sweet Vermouth","fortified wine","Empire",12,"thru","7","9",2
"Sweet Vermouth","fortified wine","Empire",12,"order","7","16",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","7","16",20
"Sweet Vermouth","fortified wine","Empire",12,"thru","7","16",NA
"Sweet Vermouth","fortified wine","Empire",12,"order","7","23",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","7","23",20
"Sweet Vermouth","fortified wine","Empire",12,"thru","7","23",0
"Sweet Vermouth","fortified wine","Empire",12,"order","7","30",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","7","30",18
"Sweet Vermouth","fortified wine","Empire",12,"thru","7","30",2
"Sweet Vermouth","fortified wine","Empire",12,"order","8","6",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","8","6",20
"Sweet Vermouth","fortified wine","Empire",12,"thru","8","6",NA
"Sweet Vermouth","fortified wine","Empire",12,"order","8","13",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","8","13",18
"Sweet Vermouth","fortified wine","Empire",12,"thru","8","13",2
"Sweet Vermouth","fortified wine","Empire",12,"order","8","20",1
"Sweet Vermouth","fortified wine","Empire",12,"oh","8","20",16
"Sweet Vermouth","fortified wine","Empire",12,"thru","8","20",3
"Sweet Vermouth","fortified wine","Empire",12,"order","8","29",0
"Sweet Vermouth","fortified wine","Empire",12,"oh","8","29",13
"Sweet Vermouth","fortified wine","Empire",12,"thru","8","29",3
"Sweet Vermouth","fortified wine","Empire",12,"order","9","6",NA
"Sweet Vermouth","fortified wine","Empire",12,"oh","9","6",16
"Sweet Vermouth","fortified wine","Empire",12,"thru","9","6",NA
"Sweet Vermouth","fortified wine","Empire",12,"order","9","12",0
"Sweet Vermouth","fortified wine","Empire",12,"oh","9","12",12
"Sweet Vermouth","fortified wine","Empire",12,"thru","9","12",4
"Sweet Vermouth","fortified wine","Empire",12,"order","9","26",0
"Sweet Vermouth","fortified wine","Empire",12,"oh","9","26",12
"Sweet Vermouth","fortified wine","Empire",12,"thru","9","26",0
